Broj Fakture;Datum PDV;Iznos/Osnovica;Penal;PDV;Iznos sa penalom i PDV;PG Iznos/Osnovica;PG PDV;PG Penal;PG Iznos sa PDVom;Vrsta Naloga
GS-1833/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1902/2026;12.02.2026;26500.00;0.00;5300.00;31800.00;17887.50;3577.50;0.00;21465.00;NEODLOZNO
GS-1829/2026;12.02.2026;9850.40;0.00;1970.08;11820.48;6649.02;1329.80;0.00;7978.82;NEODLOZNO
GS-1882/2026;12.02.2026;12340.00;0.00;2468.00;14808.00;8329.50;1665.90;0.00;9995.40;NEODLOZNO
GS-1877/2026;12.02.2026;21140.00;0.00;4228.00;25368.00;14269.50;2853.90;0.00;17123.40;NEODLOZNO
GS-1899/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1872/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1875/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1879/2026;12.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-1871/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1878/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1842/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1826/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1834/2026;12.02.2026;11192.00;0.00;2238.40;13430.40;7554.60;1510.92;0.00;9065.52;NEODLOZNO
GS-1846/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1917/2026;12.02.2026;18300.00;0.00;3660.00;21960.00;12352.50;2470.50;0.00;14823.00;NEODLOZNO
GS-1876/2026;12.02.2026;27961.80;0.00;5592.36;33554.16;18874.22;3774.84;0.00;22649.06;NEODLOZNO
GS-1837/2026;12.02.2026;37500.00;0.00;7500.00;45000.00;25312.50;5062.50;0.00;30375.00;NEODLOZNO
GS-1888/2026;12.02.2026;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-1897/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1839/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1895/2026;12.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1916/2026;12.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-1822/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1836/2026;12.02.2026;8973.40;0.00;1794.68;10768.08;6057.05;1211.41;0.00;7268.45;NEODLOZNO
GS-1808/2026;12.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1898/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1828/2026;12.02.2026;4117.00;0.00;823.40;4940.40;2778.98;555.80;0.00;3334.77;NEODLOZNO
GS-1844/2026;12.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1830/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1904/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1832/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1864/2026;12.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-1843/2026;12.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1840/2026;12.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1827/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1870/2026;12.02.2026;38000.00;0.00;7600.00;45600.00;25650.00;5130.00;0.00;30780.00;NEODLOZNO
GS-1825/2026;12.02.2026;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-1838/2026;12.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1824/2026;12.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1896/2026;12.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-1807/2026;12.02.2026;43500.00;0.00;8700.00;52200.00;29362.50;5872.50;0.00;35235.00;NEODLOZNO
HM-116/2026;12.02.2026;6665.00;0.00;1333.00;7998.00;6665.00;1333.00;0.00;7998.00;HAUSMAJSTOR
HM-130/2026;12.02.2026;2776.00;0.00;555.20;3331.20;2776.00;555.20;0.00;3331.20;HAUSMAJSTOR
HM-136/2026;12.02.2026;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-126/2026;12.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-137/2026;12.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-140/2026;12.02.2026;4165.00;0.00;833.00;4998.00;4165.00;833.00;0.00;4998.00;HAUSMAJSTOR
HM-139/2026;12.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-125/2026;12.02.2026;2846.00;0.00;569.20;3415.20;2846.00;569.20;0.00;3415.20;HAUSMAJSTOR
HM-128/2026;12.02.2026;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-132/2026;12.02.2026;2887.00;0.00;577.40;3464.40;2887.00;577.40;0.00;3464.40;HAUSMAJSTOR
HM-123/2026;12.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-112/2026;12.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-114/2026;12.02.2026;8468.00;0.00;1693.60;10161.60;8468.00;1693.60;0.00;10161.60;HAUSMAJSTOR
HM-138/2026;12.02.2026;4885.00;0.00;977.00;5862.00;4885.00;977.00;0.00;5862.00;HAUSMAJSTOR
HM-141/2026;12.02.2026;6772.00;0.00;1354.40;8126.40;6772.00;1354.40;0.00;8126.40;HAUSMAJSTOR
HM-131/2026;12.02.2026;5207.00;0.00;1041.40;6248.40;5207.00;1041.40;0.00;6248.40;HAUSMAJSTOR
HM-135/2026;12.02.2026;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-121/2026;12.02.2026;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-129/2026;12.02.2026;4721.00;0.00;944.20;5665.20;4721.00;944.20;0.00;5665.20;HAUSMAJSTOR
HM-122/2026;12.02.2026;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-113/2026;12.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
GS-1736/2026;11.02.2026;11463.00;0.00;2292.60;13755.60;7737.53;1547.51;0.00;9285.03;NEODLOZNO
GS-1798/2026;11.02.2026;38655.80;0.00;7731.16;46386.96;26092.67;5218.53;0.00;31311.20;NEODLOZNO
GS-1712/2026;11.02.2026;7300.00;0.00;1460.00;8760.00;4927.50;985.50;0.00;5913.00;NEODLOZNO
GS-1651/2026;11.02.2026;49618.90;0.00;9923.78;59542.68;33492.76;6698.55;0.00;40191.31;NEODLOZNO
GS-1650/2026;11.02.2026;10061.40;0.00;2012.28;12073.68;6791.45;1358.29;0.00;8149.73;NEODLOZNO
GS-1745/2026;11.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1750/2026;11.02.2026;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-1652/2026;11.02.2026;18182.40;0.00;3636.48;21818.88;12273.12;2454.62;0.00;14727.74;NEODLOZNO
GS-1648/2026;11.02.2026;29692.40;0.00;5938.48;35630.88;20042.37;4008.47;0.00;24050.84;NEODLOZNO
GS-1800/2026;11.02.2026;21520.00;0.00;4304.00;25824.00;14526.00;2905.20;0.00;17431.20;NEODLOZNO
GS-1719/2026;11.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1748/2026;11.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1747/2026;11.02.2026;3490.00;0.00;698.00;4188.00;2355.75;471.15;0.00;2826.90;NEODLOZNO
GS-1692/2026;11.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1794/2026;11.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1708/2026;11.02.2026;30100.00;0.00;6020.00;36120.00;20317.50;4063.50;0.00;24381.00;NEODLOZNO
GS-1735/2026;11.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1691/2026;11.02.2026;10000.00;0.00;2000.00;12000.00;6750.00;1350.00;0.00;8100.00;NEODLOZNO
GS-1752/2026;11.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1797/2026;11.02.2026;43100.00;0.00;8620.00;51720.00;29092.50;5818.50;0.00;34911.00;NEODLOZNO
GS-1766/2026;11.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1647/2026;11.02.2026;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-1799/2026;11.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1655/2026;11.02.2026;15520.00;0.00;3104.00;18624.00;10476.00;2095.20;0.00;12571.20;NEODLOZNO
GS-1751/2026;11.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1737/2026;11.02.2026;40300.00;0.00;8060.00;48360.00;27202.50;5440.50;0.00;32643.00;NEODLOZNO
GS-1715/2026;11.02.2026;42266.80;0.00;8453.36;50720.16;28530.09;5706.02;0.00;34236.11;NEODLOZNO
GS-1795/2026;11.02.2026;30460.80;0.00;6092.16;36552.96;20561.04;4112.21;0.00;24673.25;NEODLOZNO
GS-1796/2026;11.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1649/2026;11.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1734/2026;11.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-1742/2026;11.02.2026;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-1693/2026;11.02.2026;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-1744/2026;11.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1706/2026;11.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1707/2026;11.02.2026;13300.00;0.00;2660.00;15960.00;8977.50;1795.50;0.00;10773.00;NEODLOZNO
GS-1653/2026;11.02.2026;47900.00;0.00;9580.00;57480.00;32332.50;6466.50;0.00;38799.00;NEODLOZNO
GS-1749/2026;11.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1690/2026;11.02.2026;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-1654/2026;11.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1746/2026;11.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-1743/2026;11.02.2026;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
HM-111/2026;11.02.2026;8220.00;0.00;1644.00;9864.00;8220.00;1644.00;0.00;9864.00;HAUSMAJSTOR
HM-106/2026;11.02.2026;4999.00;0.00;999.80;5998.80;4999.00;999.80;0.00;5998.80;HAUSMAJSTOR
HM-103/2026;11.02.2026;6942.00;0.00;1388.40;8330.40;6942.00;1388.40;0.00;8330.40;HAUSMAJSTOR
HM-100/2026;11.02.2026;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-99/2026;11.02.2026;2012.75;0.00;402.55;2415.30;2012.75;402.55;0.00;2415.30;HAUSMAJSTOR
HM-110/2026;11.02.2026;7081.00;0.00;1416.20;8497.20;7081.00;1416.20;0.00;8497.20;HAUSMAJSTOR
HM-97/2026;11.02.2026;3054.00;0.00;610.80;3664.80;3054.00;610.80;0.00;3664.80;HAUSMAJSTOR
HM-98/2026;11.02.2026;3054.00;0.00;610.80;3664.80;3054.00;610.80;0.00;3664.80;HAUSMAJSTOR
HM-109/2026;11.02.2026;9720.00;0.00;1944.00;11664.00;9720.00;1944.00;0.00;11664.00;HAUSMAJSTOR
HM-101/2026;11.02.2026;2887.00;0.00;577.40;3464.40;2887.00;577.40;0.00;3464.40;HAUSMAJSTOR
HM-107/2026;11.02.2026;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-102/2026;11.02.2026;2387.00;0.00;477.40;2864.40;2387.00;477.40;0.00;2864.40;HAUSMAJSTOR
HM-104/2026;11.02.2026;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-108/2026;11.02.2026;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-105/2026;11.02.2026;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
GS-1740/2026;10.02.2026;49910.80;0.00;9982.16;59892.96;33689.79;6737.96;0.00;40427.75;NEODLOZNO
GS-1721/2026;10.02.2026;27109.80;0.00;5421.96;32531.76;18299.12;3659.82;0.00;21958.94;NEODLOZNO
GS-1724/2026;10.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1725/2026;10.02.2026;49131.80;0.00;9826.36;58958.16;33163.97;6632.79;0.00;39796.76;NEODLOZNO
GS-1722/2026;10.02.2026;21911.70;0.00;4382.34;26294.04;14790.40;2958.08;0.00;17748.48;NEODLOZNO
GS-1793/2026;10.02.2026;112773.00;0.00;22554.60;135327.60;76121.78;15224.36;0.00;91346.13;NEODLOZNO
GS-1726/2026;10.02.2026;23689.20;0.00;4737.84;28427.04;15990.21;3198.04;0.00;19188.25;NEODLOZNO
GS-1732/2026;10.02.2026;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-1728/2026;10.02.2026;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-1663/2026;10.02.2026;9114.00;0.00;1822.80;10936.80;6151.95;1230.39;0.00;7382.34;NEODLOZNO
GS-1684/2026;10.02.2026;33938.80;0.00;6787.76;40726.56;22908.69;4581.74;0.00;27490.43;NEODLOZNO
GS-1710/2026;10.02.2026;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
