Broj naloga;Mesec;Radna Jedinica;Tip;Iznos
1778151;Avgust 2024;STARI GRAD;LOKALNO;2300.00
1778102;Avgust 2024;ZVEZDARA;WOMA;33500.00
1778154;Avgust 2024;ZVEZDARA;WOMA;42400.00
1778132;Avgust 2024;ZVEZDARA;LOKALNO;6900.00
1778126;Avgust 2024;ČUKARICA;SAJLA;17140.00
1778104;Avgust 2024;ZEMUN;WOMA;5000.00
1778120;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778119;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778143;Avgust 2024;ZEMUN;LOKALNO;6900.00
1778115;Avgust 2024;ČUKARICA;SAJLA;16220.00
1778111;Avgust 2024;ČUKARICA;LOKALNO;4600.00
1778110;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778085;Avgust 2024;ČUKARICA;WOMA;25500.00
1778081;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778076;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778153;Avgust 2024;ČUKARICA;SPOJKA;4870.00
1778074;Avgust 2024;NOVI BEOGRAD;WOMA;41500.00
1778080;Avgust 2024;NOVI BEOGRAD;SAJLA;11520.00
1778162;Avgust 2024;RAKOVICA;SAJLA;18710.00
1778163;Avgust 2024;RAKOVICA;SAJLA;18710.00
1778168;Avgust 2024;RAKOVICA;ZAMENA;16446.00
1778167;Avgust 2024;STARI GRAD;SAJLA;9220.00
1778165;Avgust 2024;ZEMUN;WOMA;5000.00
1778073;Avgust 2024;NOVI BEOGRAD;LOKALNO;2300.00
1778159;Avgust 2024;VOŽDOVAC;ZAMENA;11100.00
1778082;Avgust 2024;ZVEZDARA;ZAMENA;95085.70
1778108;Avgust 2024;NOVI BEOGRAD;SAJLA;10140.00
1778170;Avgust 2024;VOŽDOVAC;ZAMENA;13660.00
1778172;Avgust 2024;RAKOVICA;ZAMENA;6282.00
1778173;Avgust 2024;RAKOVICA;SAJLA;18710.00
1778086;Avgust 2024;NOVI BEOGRAD;WOMA;32400.00
1778174;Avgust 2024;STARI GRAD;ZAMENA;16018.00
1778099;Avgust 2024;NOVI BEOGRAD;WOMA;49500.00
1778103;Avgust 2024;NOVI BEOGRAD;SAJLA;16220.00
1778084;Avgust 2024;ZVEZDARA;WOMA;115625.00
1778123;Avgust 2024;ZVEZDARA;WOMA;87400.00
1778105;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1778124;Avgust 2024;NOVI BEOGRAD;KOPANJE;81752.00
1778145;Avgust 2024;ZVEZDARA;ZAMENA;80205.00
1778125;Avgust 2024;NOVI BEOGRAD;SAJLA;19980.00
1778127;Avgust 2024;NOVI BEOGRAD;WOMA;30800.00
1778190;Avgust 2024;RAKOVICA;LOKALNO;6900.00
1778191;Avgust 2024;SAVSKI VENAC;WOMA;25500.00
1778129;Avgust 2024;NOVI BEOGRAD;SAJLA;15300.00
1778134;Avgust 2024;NOVI BEOGRAD;SAJLA;10140.00
1778136;Avgust 2024;NOVI BEOGRAD;WOMA;33500.00
1778189;Avgust 2024;ZVEZDARA;ZAMENA;17496.80
1778141;Avgust 2024;NOVI BEOGRAD;SAJLA;9220.00
1778166;Avgust 2024;NOVI BEOGRAD;ZAMENA;31802.00
1778169;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1778188;Avgust 2024;NOVI BEOGRAD;SAJLA;14300.00
1778160;Avgust 2024;ČUKARICA;SAJLA;16220.00
1778186;Avgust 2024;ČUKARICA;SPOJKA;4870.00
1778207;Avgust 2024;VRAČAR;SAJLA;9220.00
1778213;Avgust 2024;ČUKARICA;ZAMENA;43082.00
1778236;Avgust 2024;RAKOVICA;ZAMENA;14930.00
1778226;Avgust 2024;VRAČAR;SAJLA;10420.00
1778253;Avgust 2024;NOVI BEOGRAD;ZAMENA;8382.00
1778192;Avgust 2024;NOVI BEOGRAD;SAJLA;16220.00
1778273;Avgust 2024;RAKOVICA;LOKALNO;6900.00
1778210;Avgust 2024;PALILULA;ZAMENA;17031.80
1778282;Avgust 2024;PALILULA;ZAMENA;12852.00
1778284;Avgust 2024;PALILULA;ZAMENA;26520.00
1778203;Avgust 2024;ZVEZDARA;LOKALNO;6900.00
1778211;Avgust 2024;ZVEZDARA;SAJLA;9220.00
1778287;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1778294;Avgust 2024;STARI GRAD;WOMA;45400.00
1778303;Avgust 2024;SAVSKI VENAC;SAJLA;14220.00
1778249;Avgust 2024;ČUKARICA;WOMA;25500.00
1778197;Avgust 2024;ZEMUN;LOKALNO;6900.00
1778229;Avgust 2024;ZEMUN;SAJLA;9220.00
1778295;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778238;Avgust 2024;ZEMUN;ZAMENA;170794.00
1778304;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778309;Avgust 2024;ČUKARICA;SPOJKA;5341.00
1778255;Avgust 2024;ZEMUN;LOKALNO;6900.00
1778321;Avgust 2024;ZEMUN;LOKALNO;6900.00
1778314;Avgust 2024;NOVI BEOGRAD;SAJLA;16220.00
1778302;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1778322;Avgust 2024;NOVI BEOGRAD;ZAMENA;84620.50
1778324;Avgust 2024;VRAČAR;LOKALNO;13800.00
1778320;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778326;Avgust 2024;VOŽDOVAC;ZAMENA;35759.50
1778317;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778323;Avgust 2024;ČUKARICA;ZAMENA;48911.00
1778328;Avgust 2024;STARI GRAD;ZAMENA;5936.00
1778327;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1778343;Avgust 2024;NOVI BEOGRAD;SAJLA;12440.00
1778345;Avgust 2024;RAKOVICA;ZAMENA;40926.40
1778346;Avgust 2024;RAKOVICA;ZAMENA;8624.00
1778344;Avgust 2024;ZVEZDARA;ZAMENA;14752.00
1778367;Avgust 2024;ČUKARICA;ZAMENA;64499.00
1778362;Avgust 2024;RAKOVICA;WOMA;25500.00
1778351;Avgust 2024;ZVEZDARA;SAJLA;11410.00
1778368;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1778400;Avgust 2024;STARI GRAD;LOKALNO;6900.00
1778399;Avgust 2024;VOŽDOVAC;ZAMENA;47843.20
1778371;Avgust 2024;PALILULA;ZAMENA;86500.00
1778397;Avgust 2024;VRAČAR;ZAMENA;42979.00
1778411;Avgust 2024;ZVEZDARA;LOKALNO;9200.00
1778369;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778370;Avgust 2024;ČUKARICA;LOKALNO;2300.00
1778372;Avgust 2024;ČUKARICA;ZAMENA;5800.00
1778386;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778410;Avgust 2024;VOŽDOVAC;LOKALNO;6900.00
1778423;Avgust 2024;STARI GRAD;LOKALNO;6900.00
1778414;Avgust 2024;ZEMUN;WOMA;40400.00
1778407;Avgust 2024;ZEMUN;LOKALNO;2300.00
1778426;Avgust 2024;ZVEZDARA;WOMA;45520.00
1778432;Avgust 2024;ČUKARICA;SAJLA;15300.00
1778431;Avgust 2024;ZVEZDARA;ZAMENA;36895.00
1778404;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1778424;Avgust 2024;NOVI BEOGRAD;ZAMENA;166887.00
1778446;Avgust 2024;RAKOVICA;SAJLA;18710.00
1778442;Avgust 2024;STARI GRAD;SAJLA;9220.00
1778441;Avgust 2024;VOŽDOVAC;WOMA;25500.00
1778445;Avgust 2024;VOŽDOVAC;WOMA;33500.00
1778448;Avgust 2024;VOŽDOVAC;SAJLA;9220.00
1778450;Avgust 2024;ČUKARICA;WOMA;10000.00
1778443;Avgust 2024;ČUKARICA;SAJLA;16220.00
1778440;Avgust 2024;ČUKARICA;KOPANJE;58650.25
1778439;Avgust 2024;ČUKARICA;SAJLA;16220.00
1778451;Avgust 2024;NOVI BEOGRAD;ZAMENA;20820.00
1778449;Avgust 2024;PALILULA;SAJLA;9220.00
1778501;Avgust 2024;VOŽDOVAC;ZAMENA;167300.00
1778502;Avgust 2024;VOŽDOVAC;LOKALNO;6900.00
1778474;Avgust 2024;ZEMUN;WOMA;41500.00
1778499;Avgust 2024;NOVI BEOGRAD;SAJLA;9220.00
1778438;Avgust 2024;ZVEZDARA;WOMA;52300.00
1778444;Avgust 2024;ZVEZDARA;SAJLA;9220.00
1778447;Avgust 2024;ZVEZDARA;SAJLA;9220.00
1778489;Avgust 2024;ZVEZDARA;LOKALNO;6900.00
1778496;Avgust 2024;ZVEZDARA;SAJLA;9220.00
1778513;Avgust 2024;NOVI BEOGRAD;SAJLA;15300.00
1778514;Avgust 2024;STARI GRAD;LOKALNO;6900.00
1778519;Avgust 2024;VRAČAR;KOPANJE;13596.00
1778521;Avgust 2024;ZEMUN;ZAMENA;159216.50
1778522;Avgust 2024;STARI GRAD;SAJLA;9220.00
1778523;Avgust 2024;RAKOVICA;LOKALNO;6900.00
1778525;Avgust 2024;NOVI BEOGRAD;LOKALNO;2300.00
1778533;Avgust 2024;VOŽDOVAC;SAJLA;13300.00
1778535;Avgust 2024;SAVSKI VENAC;SAJLA;14220.00
1778537;Avgust 2024;RAKOVICA;ZAMENA;27829.00
1778536;Avgust 2024;NOVI BEOGRAD;SAJLA;9220.00
1778541;Avgust 2024;VOŽDOVAC;LOKALNO;6900.00
1778573;Avgust 2024;VOŽDOVAC;SAJLA;16410.00
1778554;Avgust 2024;NOVI BEOGRAD;WOMA;5000.00
1778564;Avgust 2024;NOVI BEOGRAD;WOMA;57500.00
1778558;Avgust 2024;NOVI BEOGRAD;LOKALNO;4600.00
1778577;Avgust 2024;VOŽDOVAC;SAJLA;12300.00
1778580;Avgust 2024;VOŽDOVAC;LOKALNO;6900.00
1778527;Avgust 2024;PALILULA;SAJLA;14220.00
1778557;Avgust 2024;ČUKARICA;SAJLA;16220.00
1778518;Avgust 2024;ZVEZDARA;SAJLA;9220.00
1778576;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778581;Avgust 2024;ČUKARICA;ZAMENA;7016.00
1778599;Avgust 2024;STARI GRAD;WOMA;25500.00
1778598;Avgust 2024;RAKOVICA;SAJLA;18710.00
1778597;Avgust 2024;SAVSKI VENAC;LOKALNO;6900.00
1778593;Avgust 2024;ZEMUN;LOKALNO;6900.00
1778601;Avgust 2024;ZEMUN;SAJLA;16220.00
1778556;Avgust 2024;ZEMUN;WOMA;57500.00
1778609;Avgust 2024;STARI GRAD;ZAMENA;6542.00
1778648;Avgust 2024;VOŽDOVAC;KOPANJE;141956.00
1778656;Avgust 2024;PALILULA;SAJLA;11520.00
1778644;Avgust 2024;NOVI BEOGRAD;ZAMENA;4925.00
1778680;Avgust 2024;VOŽDOVAC;ZAMENA;37982.00
1778682;Avgust 2024;VRAČAR;WOMA;25500.00
1778668;Avgust 2024;RAKOVICA;LOKALNO;6900.00
1778672;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778673;Avgust 2024;ČUKARICA;SAJLA;16220.00
1778685;Avgust 2024;ZEMUN;LOKALNO;6900.00
1778676;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778691;Avgust 2024;VOŽDOVAC;SAJLA;12859.00
1778686;Avgust 2024;ZEMUN;LOKALNO;6900.00
1778705;Avgust 2024;VRAČAR;ZAMENA;28060.00
1778696;Avgust 2024;PALILULA;LOKALNO;6900.00
1778717;Avgust 2024;RAKOVICA;ZAMENA;55567.00
1778720;Avgust 2024;ZVEZDARA;SAJLA;17140.00
1778721;Avgust 2024;ZVEZDARA;SAJLA;9220.00
1778723;Avgust 2024;ZEMUN;ZAMENA;57360.00
1778674;Avgust 2024;NOVI BEOGRAD;SPOJKA;5341.00
1778719;Avgust 2024;NOVI BEOGRAD;ZAMENA;106375.30
1778764;Avgust 2024;PALILULA;LOKALNO;6900.00
1778773;Avgust 2024;PALILULA;WOMA;20000.00
1778766;Avgust 2024;STARI GRAD;LOKALNO;6900.00
1778762;Avgust 2024;VOŽDOVAC;SAJLA;16410.00
1778767;Avgust 2024;NOVI BEOGRAD;WOMA;25500.00
1778765;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1778763;Avgust 2024;NOVI BEOGRAD;SAJLA;9220.00
1778788;Avgust 2024;VRAČAR;ZAMENA;21272.00
1778785;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778797;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778798;Avgust 2024;ZVEZDARA;SAJLA;9220.00
1778761;Avgust 2024;ČUKARICA;SAJLA;12440.00
1778804;Avgust 2024;STARI GRAD;LOKALNO;6900.00
1778818;Avgust 2024;PALILULA;LOKALNO;6900.00
1778837;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1778817;Avgust 2024;ČUKARICA;WOMA;32500.00
1778819;Avgust 2024;ČUKARICA;ZAMENA;25283.00
1778842;Avgust 2024;PALILULA;WOMA;52800.00
1778841;Avgust 2024;ZVEZDARA;WOMA;41720.00
1778845;Avgust 2024;NOVI BEOGRAD;SAJLA;16140.00
1778850;Avgust 2024;ČUKARICA;WOMA;36300.00
1778855;Avgust 2024;ČUKARICA;ZAMENA;20300.00
1778860;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778861;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778854;Avgust 2024;STARI GRAD;ZAMENA;38088.00
1778868;Avgust 2024;VOŽDOVAC;SPOJKA;4870.00
1778866;Avgust 2024;NOVI BEOGRAD;ZAMENA;7016.00
1778871;Avgust 2024;ČUKARICA;ZAMENA;25815.00
1778828;Avgust 2024;ZEMUN;WOMA;17500.00
1778873;Avgust 2024;ČUKARICA;WOMA;48500.00
1778874;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778872;Avgust 2024;RAKOVICA;LOKALNO;6900.00
1778883;Avgust 2024;STARI GRAD;LOKALNO;6900.00
1778876;Avgust 2024;ČUKARICA;WOMA;41500.00
1778880;Avgust 2024;ČUKARICA;ZAMENA;15800.00
1778862;Avgust 2024;PALILULA;SAJLA;18074.20
1778891;Avgust 2024;VRAČAR;ZAMENA;4270.00
1778892;Avgust 2024;VRAČAR;ZAMENA;40017.00
1778895;Avgust 2024;VRAČAR;ZAMENA;114900.00
1778913;Avgust 2024;RAKOVICA;LOKALNO;6900.00
1778916;Avgust 2024;ZVEZDARA;LOKALNO;6900.00
1778923;Avgust 2024;VOŽDOVAC;ZAMENA;100724.00
1778926;Avgust 2024;ZEMUN;SAJLA;9220.00
1778927;Avgust 2024;ZEMUN;KOPANJE;14205.00
1778925;Avgust 2024;NOVI BEOGRAD;SAJLA;15300.00
1778889;Avgust 2024;NOVI BEOGRAD;ZAMENA;14317.00
1778908;Avgust 2024;NOVI BEOGRAD;ZAMENA;64650.40
1778940;Avgust 2024;NOVI BEOGRAD;ZAMENA;8520.00
1778950;Avgust 2024;ZVEZDARA;KOPANJE;163493.30
1778952;Avgust 2024;RAKOVICA;ZAMENA;59290.00
1778970;Avgust 2024;STARI GRAD;LOKALNO;6900.00
1778972;Avgust 2024;VOŽDOVAC;LOKALNO;6900.00
1778973;Avgust 2024;ZVEZDARA;ZAMENA;16006.00
1778974;Avgust 2024;ZVEZDARA;LOKALNO;9200.00
1778914;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778981;Avgust 2024;ZVEZDARA;WOMA;34700.00
1778975;Avgust 2024;ČUKARICA;ZAMENA;12800.00
1778979;Avgust 2024;ČUKARICA;WOMA;77267.00
1778990;Avgust 2024;NOVI BEOGRAD;SAJLA;11520.00
1778983;Avgust 2024;ČUKARICA;SAJLA;9220.00
1778991;Avgust 2024;STARI GRAD;SAJLA;16220.00
1778989;Avgust 2024;RAKOVICA;SAJLA;18710.00
1778985;Avgust 2024;ČUKARICA;SAJLA;15300.00
1778984;Avgust 2024;VOŽDOVAC;SAJLA;15800.00
1778988;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778994;Avgust 2024;STARI GRAD;SAJLA;17600.00
1779011;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1778986;Avgust 2024;ZEMUN;WOMA;25500.00
1779024;Avgust 2024;STARI GRAD;SAJLA;15300.00
1779018;Avgust 2024;PALILULA;SAJLA;9220.00
1778992;Avgust 2024;ZVEZDARA;ZAMENA;15462.00
1779035;Avgust 2024;RAKOVICA;SAJLA;19740.00
1779036;Avgust 2024;VOŽDOVAC;SAJLA;8300.00
1779039;Avgust 2024;STARI GRAD;SAJLA;9220.00
1779048;Avgust 2024;VRAČAR;SAJLA;9220.00
1779054;Avgust 2024;RAKOVICA;SAJLA;18710.00
1779034;Avgust 2024;ZVEZDARA;SAJLA;11520.00
1779055;Avgust 2024;NOVI BEOGRAD;SAJLA;9220.00
1779060;Avgust 2024;PALILULA;LOKALNO;9200.00
1779076;Avgust 2024;ZVEZDARA;ZAMENA;103300.00
1779067;Avgust 2024;VOŽDOVAC;ZAMENA;58209.00
1779068;Avgust 2024;RAKOVICA;SAJLA;19740.00
1779075;Avgust 2024;RAKOVICA;SAJLA;18710.00
1779087;Avgust 2024;VRAČAR;SAJLA;12300.00
1779098;Avgust 2024;RAKOVICA;LOKALNO;6900.00
1779096;Avgust 2024;ČUKARICA;ZAMENA;38417.00
1779091;Avgust 2024;NOVI BEOGRAD;SAJLA;9220.00
1779093;Avgust 2024;NOVI BEOGRAD;WOMA;37800.00
1779097;Avgust 2024;ČUKARICA;LOKALNO;9200.00
1779073;Avgust 2024;ZEMUN;ZAMENA;39293.00
1779099;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1779104;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1779119;Avgust 2024;NOVI BEOGRAD;SAJLA;9220.00
1779121;Avgust 2024;ČUKARICA;SAJLA;9220.00
1779120;Avgust 2024;NOVI BEOGRAD;SAJLA;16220.00
1779123;Avgust 2024;NOVI BEOGRAD;SAJLA;9220.00
1779145;Avgust 2024;VOŽDOVAC;WOMA;25500.00
1779146;Avgust 2024;ČUKARICA;ZAMENA;18914.50
1779143;Avgust 2024;ZVEZDARA;SAJLA;9220.00
1779142;Avgust 2024;NOVI BEOGRAD;SAJLA;8300.00
1779147;Avgust 2024;NOVI BEOGRAD;ZAMENA;78780.00
1779152;Avgust 2024;NOVI BEOGRAD;ZAMENA;7707.00
1779124;Avgust 2024;ZEMUN;WOMA;33500.00
1779160;Avgust 2024;ZVEZDARA;ZAMENA;50577.00
1779163;Avgust 2024;ZVEZDARA;ZAMENA;18130.00
1779167;Avgust 2024;ZVEZDARA;WOMA;5000.00
1779169;Avgust 2024;ZVEZDARA;WOMA;26000.00
1779156;Avgust 2024;ČUKARICA;SAJLA;9220.00
1779161;Avgust 2024;SAVSKI VENAC;SAJLA;11800.00
1779162;Avgust 2024;SAVSKI VENAC;WOMA;8500.00
1779166;Avgust 2024;STARI GRAD;LOKALNO;6900.00
1779165;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1779191;Avgust 2024;VOŽDOVAC;SAJLA;9220.00
1779201;Avgust 2024;ZVEZDARA;LOKALNO;6900.00
1779211;Avgust 2024;NOVI BEOGRAD;ZAMENA;29295.00
1779220;Avgust 2024;NOVI BEOGRAD;SAJLA;16220.00
1779222;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1779177;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1779219;Avgust 2024;RAKOVICA;SAJLA;18710.00
1779215;Avgust 2024;PALILULA;ZAMENA;28909.40
1779231;Avgust 2024;PALILULA;SAJLA;16300.00
1779232;Avgust 2024;PALILULA;SAJLA;14220.00
1779202;Avgust 2024;ZVEZDARA;ZAMENA;30417.00
1779225;Avgust 2024;RAKOVICA;WOMA;62300.00
1779227;Avgust 2024;RAKOVICA;SAJLA;15600.00
1779241;Avgust 2024;RAKOVICA;WOMA;49500.00
1779230;Avgust 2024;SAVSKI VENAC;WOMA;33500.00
1779205;Avgust 2024;ZVEZDARA;ZAMENA;25288.00
1779226;Avgust 2024;VOŽDOVAC;SAJLA;9220.00
1779229;Avgust 2024;NOVI BEOGRAD;SAJLA;14300.00
1779243;Avgust 2024;NOVI BEOGRAD;ZAMENA;37604.00
1779249;Avgust 2024;VOŽDOVAC;SAJLA;11410.00
1779228;Avgust 2024;ČUKARICA;SAJLA;17140.00
1779233;Avgust 2024;ČUKARICA;SAJLA;9220.00
1779234;Avgust 2024;ČUKARICA;SAJLA;11520.00
1779242;Avgust 2024;PALILULA;ZAMENA;30520.00
1779244;Avgust 2024;PALILULA;SAJLA;14220.00
1779251;Avgust 2024;PALILULA;SAJLA;9220.00
1779256;Avgust 2024;ČUKARICA;SAJLA;16220.00
1779250;Avgust 2024;RAKOVICA;ZAMENA;29923.60
1779257;Avgust 2024;RAKOVICA;ZAMENA;92431.00
1779252;Avgust 2024;NOVI BEOGRAD;ZAMENA;5936.00
1779261;Avgust 2024;RAKOVICA;SAJLA;18710.00
1779260;Avgust 2024;NOVI BEOGRAD;SAJLA;16220.00
1779264;Avgust 2024;ČUKARICA;WOMA;32400.00
1779259;Avgust 2024;ZVEZDARA;WOMA;33500.00
1779267;Avgust 2024;NOVI BEOGRAD;LOKALNO;6900.00
1779273;Avgust 2024;RAKOVICA;KOPANJE;42712.90
1779277;Avgust 2024;VOŽDOVAC;ZAMENA;11980.00
1779279;Avgust 2024;STARI GRAD;ZAMENA;5936.00
1779289;Avgust 2024;VOŽDOVAC;ZAMENA;44368.20
1779291;Avgust 2024;VOŽDOVAC;ZAMENA;130800.00
1779274;Avgust 2024;ZVEZDARA;LOKALNO;6900.00
1779296;Avgust 2024;RAKOVICA;ZAMENA;27820.00
1779268;Avgust 2024;ČUKARICA;ZAMENA;64138.95
1779285;Avgust 2024;ČUKARICA;WOMA;17500.00
1779290;Avgust 2024;ČUKARICA;SAJLA;9220.00
1779292;Avgust 2024;ČUKARICA;WOMA;33500.00
1779297;Avgust 2024;ČUKARICA;SAJLA;9220.00
1779300;Avgust 2024;RAKOVICA;LOKALNO;6900.00
1779298;Avgust 2024;NOVI BEOGRAD;WOMA;25500.00
1779301;Avgust 2024;ZVEZDARA;SAJLA;9220.00
1779304;Avgust 2024;VOŽDOVAC;WOMA;29706.00
1779309;Avgust 2024;NOVI BEOGRAD;ZAMENA;65087.40
1779316;Avgust 2024;RAKOVICA;ZAMENA;41038.00
1779318;Avgust 2024;ČUKARICA;WOMA;22580.00
1779317;Avgust 2024;ZVEZDARA;KOPANJE;49692.53
1779330;Avgust 2024;ZVEZDARA;KOPANJE;156212.60
1779333;Avgust 2024;PALILULA;WOMA;32500.00
1779326;Avgust 2024;ČUKARICA;SAJLA;9220.00
1779335;Avgust 2024;ČUKARICA;LOKALNO;6900.00
1779337;Avgust 2024;VRAČAR;LOKALNO;6900.00
1779350;Avgust 2024;ČUKARICA;SAJLA;9220.00
1779353;Avgust 2024;ČUKARICA;LOKALNO;9200.00
1779352;Avgust 2024;VOŽDOVAC;LOKALNO;2300.00
1779354;Avgust 2024;VOŽDOVAC;KOPANJE;132079.00
1779345;Avgust 2024;PALILULA;SAJLA;14220.00
1779351;Avgust 2024;PALILULA;ZAMENA;11828.00
1779356;Avgust 2024;PALILULA;LOKALNO;6900.00
1779357;Avgust 2024;PALILULA;LOKALNO;6900.00
1779360;Avgust 2024;PALILULA;WOMA;20000.00
1779359;Avgust 2024;VRAČAR;ZAMENA;47146.00
1779362;Avgust 2024;VRAČAR;LOKALNO;2300.00
1779358;Avgust 2024;NOVI BEOGRAD;ZAMENA;126170.00
1779382;Avgust 2024;RAKOVICA;LOKALNO;6900.00
1779378;Avgust 2024;ČUKARICA;ZAMENA;7016.00
1779368;Avgust 2024;NOVI BEOGRAD;ZAMENA;51411.60
1779377;Avgust 2024;NOVI BEOGRAD;SAJLA;9220.00
1779384;Avgust 2024;NOVI BEOGRAD;WOMA;5000.00
1779371;Septembar 2024;ZEMUN;LOKALNO;6900.00
1779436;Septembar 2024;NOVI BEOGRAD;SAJLA;16140.00
1779399;Septembar 2024;RAKOVICA;SAJLA;18710.00
1779420;Septembar 2024;RAKOVICA;SAJLA;18710.00
1779426;Septembar 2024;RAKOVICA;SAJLA;18710.00
1779485;Septembar 2024;RAKOVICA;SAJLA;18710.00
1779390;Septembar 2024;SAVSKI VENAC;SAJLA;17440.00
1779397;Septembar 2024;SAVSKI VENAC;SAJLA;9220.00
1779432;Septembar 2024;SAVSKI VENAC;SAJLA;12440.00
1779419;Septembar 2024;STARI GRAD;SAJLA;17140.00
1779439;Septembar 2024;STARI GRAD;WOMA;11900.00
1779393;Septembar 2024;VOŽDOVAC;SAJLA;11410.00
1779395;Septembar 2024;VOŽDOVAC;SAJLA;9220.00
1779396;Septembar 2024;VOŽDOVAC;SAJLA;14220.00
1779415;Septembar 2024;VOŽDOVAC;ZAMENA;31525.00
1779388;Septembar 2024;NOVI BEOGRAD;SAJLA;9220.00
1779441;Septembar 2024;PALILULA;WOMA;25500.00
1779421;Septembar 2024;VOŽDOVAC;SAJLA;17180.00
1779450;Septembar 2024;VOŽDOVAC;SAJLA;16220.00
1779458;Septembar 2024;VOŽDOVAC;SAJLA;9220.00
1779459;Septembar 2024;VOŽDOVAC;ZAMENA;27731.00
1779467;Septembar 2024;VOŽDOVAC;LOKALNO;6900.00
1779461;Septembar 2024;PALILULA;ZAMENA;25360.00
1779503;Septembar 2024;PALILULA;SAJLA;14220.00
1779392;Septembar 2024;PALILULA;SAJLA;17440.00
1779394;Septembar 2024;NOVI BEOGRAD;SAJLA;10140.00
1779410;Septembar 2024;NOVI BEOGRAD;SAJLA;9220.00
1779479;Septembar 2024;ZVEZDARA;SAJLA;9220.00
1779412;Septembar 2024;NOVI BEOGRAD;SAJLA;9220.00
1779431;Septembar 2024;NOVI BEOGRAD;WOMA;33500.00
1779434;Septembar 2024;NOVI BEOGRAD;SAJLA;9220.00
1779435;Septembar 2024;NOVI BEOGRAD;SAJLA;14300.00
1779430;Septembar 2024;ZVEZDARA;WOMA;67952.00
1779417;Septembar 2024;ČUKARICA;SAJLA;9220.00
1779389;Septembar 2024;ZVEZDARA;ZAMENA;31517.00
1779418;Septembar 2024;ČUKARICA;SAJLA;16220.00
1779424;Septembar 2024;ČUKARICA;SAJLA;9220.00
1779428;Septembar 2024;ČUKARICA;SAJLA;9220.00
1779443;Septembar 2024;ČUKARICA;SAJLA;9220.00
1779444;Septembar 2024;ČUKARICA;LOKALNO;6900.00
1779454;Septembar 2024;ČUKARICA;SAJLA;16220.00
1779457;Septembar 2024;ČUKARICA;SAJLA;16220.00
1779488;Septembar 2024;ČUKARICA;LOKALNO;6900.00
1779509;Septembar 2024;ČUKARICA;SAJLA;16220.00
1779416;Septembar 2024;ČUKARICA;SAJLA;9220.00
1779403;Septembar 2024;ČUKARICA;WOMA;33500.00
1779437;Septembar 2024;NOVI BEOGRAD;SAJLA;9220.00
1779438;Septembar 2024;NOVI BEOGRAD;SAJLA;9220.00
1779391;Septembar 2024;ZVEZDARA;SAJLA;9220.00
1779445;Septembar 2024;NOVI BEOGRAD;ZAMENA;10500.20
1779446;Septembar 2024;NOVI BEOGRAD;SAJLA;9220.00
1779447;Septembar 2024;NOVI BEOGRAD;SAJLA;16220.00
1779451;Septembar 2024;NOVI BEOGRAD;ZAMENA;12436.00
1779453;Septembar 2024;NOVI BEOGRAD;SAJLA;9220.00
1779456;Septembar 2024;NOVI BEOGRAD;ZAMENA;52917.60
1779522;Septembar 2024;PALILULA;LOKALNO;6900.00
1779400;Septembar 2024;ZVEZDARA;KOPANJE;89472.00
1779422;Septembar 2024;ZVEZDARA;SAJLA;9220.00
1779464;Septembar 2024;NOVI BEOGRAD;LOKALNO;6900.00
1779531;Septembar 2024;SAVSKI VENAC;ZAMENA;4637.00
