Broj Fakture;Datum PDV;Iznos/Osnovica;Penal;PDV;Iznos sa penalom i PDV;PG Iznos/Osnovica;PG PDV;PG Penal;PG Iznos sa PDVom;Vrsta Naloga
GS-8203/2025;20.06.2025;30500.00;0.00;6100.00;36600.00;20587.50;4117.50;0.00;24705.00;NEODLOZNO
GS-8215/2025;20.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-8194/2025;20.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8280/2025;20.06.2025;8082.00;0.00;1616.40;9698.40;5455.35;1091.07;0.00;6546.42;NEODLOZNO
GS-8271/2025;20.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8502/2025;20.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8501/2025;20.06.2025;6242.00;0.00;1248.40;7490.40;4213.35;842.67;0.00;5056.02;NEODLOZNO
GS-8503/2025;20.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8268/2025;20.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8273/2025;20.06.2025;45656.50;0.00;9131.30;54787.80;30818.14;6163.63;0.00;36981.76;NEODLOZNO
GS-8232/2025;20.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8233/2025;20.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8471/2025;20.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8466/2025;20.06.2025;5092.00;0.00;1018.40;6110.40;3437.10;687.42;0.00;4124.52;NEODLOZNO
GS-8178/2025;20.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8281/2025;20.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8179/2025;20.06.2025;20500.00;0.00;4100.00;24600.00;13837.50;2767.50;0.00;16605.00;NEODLOZNO
GS-8181/2025;20.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8277/2025.;20.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8234/2025;20.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-8135/2025;20.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8228/2025;20.06.2025;48516.00;0.00;9703.20;58219.20;32748.30;6549.66;0.00;39297.96;NEODLOZNO
GS-8230/2025;20.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-8231/2025;20.06.2025;9080.00;0.00;1816.00;10896.00;6129.00;1225.80;0.00;7354.80;NEODLOZNO
GS-8473/2025;20.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8177/2025;20.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8278/2025;20.06.2025;5341.00;0.00;1068.20;6409.20;3605.18;721.04;0.00;4326.21;NEODLOZNO
GS-8274/2025;20.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8465/2025;20.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8202/2025;20.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8201/2025;20.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8136/2025;20.06.2025;26800.00;0.00;5360.00;32160.00;18090.00;3618.00;0.00;21708.00;NEODLOZNO
GS-8227/2025;20.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8191/2025;20.06.2025;4985.00;0.00;997.00;5982.00;3364.88;672.98;0.00;4037.85;NEODLOZNO
GS-8469/2025;20.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
HM-144/2025;20.06.2025;2637.00;0.00;527.40;3164.40;2637.00;527.40;0.00;3164.40;HAUSMAJSTOR
HM-140/2025;20.06.2025;3471.00;0.00;694.20;4165.20;3471.00;694.20;0.00;4165.20;HAUSMAJSTOR
HM-142/2025;20.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-143/2025;20.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-139/2025;20.06.2025;6942.00;0.00;1388.40;8330.40;6942.00;1388.40;0.00;8330.40;HAUSMAJSTOR
HM-141/2025;20.06.2025;5664.00;0.00;1132.80;6796.80;5664.00;1132.80;0.00;6796.80;HAUSMAJSTOR
HM-138/2025;20.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
GS-8062/2025;19.06.2025;146286.00;0.00;29257.20;175543.20;98743.05;19748.61;0.00;118491.66;NEODLOZNO
GS-8046/2025;19.06.2025;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-8122/2025;19.06.2025;22287.40;0.00;4457.48;26744.88;15044.00;3008.80;0.00;18052.79;NEODLOZNO
GS-8117/2025;19.06.2025;106349.00;0.00;21269.80;127618.80;71785.58;14357.12;0.00;86142.69;NEODLOZNO
GS-8121/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8045/2025;19.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8011/2025;19.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-8013/2025;19.06.2025;2300.00;0.00;460.00;2760.00;1552.50;310.50;0.00;1863.00;NEODLOZNO
GS-8015/2025;19.06.2025;27025.00;0.00;5405.00;32430.00;18241.88;3648.38;0.00;21890.25;NEODLOZNO
GS-8054/2025;19.06.2025;21947.00;0.00;4389.40;26336.40;14814.23;2962.85;0.00;17777.07;NEODLOZNO
GS-8057/2025;19.06.2025;25082.00;0.00;5016.40;30098.40;16930.35;3386.07;0.00;20316.42;NEODLOZNO
GS-8020/2025;19.06.2025;24598.00;0.00;4919.60;29517.60;16603.65;3320.73;0.00;19924.38;NEODLOZNO
GS-8014/2025;19.06.2025;9600.00;0.00;1920.00;11520.00;6480.00;1296.00;0.00;7776.00;NEODLOZNO
GS-8019/2025;19.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-8021/2025;19.06.2025;7850.80;0.00;1570.16;9420.96;5299.29;1059.86;0.00;6359.15;NEODLOZNO
GS-8104/2025;19.06.2025;37214.00;0.00;7442.80;44656.80;25119.45;5023.89;0.00;30143.34;NEODLOZNO
GS-8083/2025;19.06.2025;5096.60;0.00;1019.32;6115.92;3440.21;688.04;0.00;4128.25;NEODLOZNO
GS-8110/2025;19.06.2025;17870.40;0.00;3574.08;21444.48;12062.52;2412.50;0.00;14475.02;NEODLOZNO
GS-8034/2025;19.06.2025;30500.00;0.00;6100.00;36600.00;20587.50;4117.50;0.00;24705.00;NEODLOZNO
GS-8010/2025;19.06.2025;12440.00;0.00;2488.00;14928.00;8397.00;1679.40;0.00;10076.40;NEODLOZNO
GS-8073/2025;19.06.2025;11100.00;0.00;2220.00;13320.00;7492.50;1498.50;0.00;8991.00;NEODLOZNO
GS-8059/2025;19.06.2025;40665.00;0.00;8133.00;48798.00;27448.88;5489.78;0.00;32938.65;NEODLOZNO
GS-8053/2025;19.06.2025;63155.00;0.00;12631.00;75786.00;42629.63;8525.93;0.00;51155.55;NEODLOZNO
GS-8108/2025;19.06.2025;51160.00;0.00;10232.00;61392.00;34533.00;6906.60;0.00;41439.60;NEODLOZNO
GS-8035/2025;19.06.2025;118289.40;0.00;23657.88;141947.28;79845.35;15969.07;0.00;95814.41;NEODLOZNO
GS-8119/2025;19.06.2025;32904.20;0.00;6580.84;39485.04;22210.33;4442.07;0.00;26652.40;NEODLOZNO
GS-8086/2025;19.06.2025;21213.00;0.00;4242.60;25455.60;14318.78;2863.76;0.00;17182.53;NEODLOZNO
GS-8115/2025;19.06.2025;5161.00;0.00;1032.20;6193.20;3483.68;696.74;0.00;4180.41;NEODLOZNO
GS-8120/2025;19.06.2025;14646.00;0.00;2929.20;17575.20;9886.05;1977.21;0.00;11863.26;NEODLOZNO
GS-8105/2025;19.06.2025;11874.00;0.00;2374.80;14248.80;8014.95;1602.99;0.00;9617.94;NEODLOZNO
GS-8082/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8113/2025;19.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8036/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8118/2025;19.06.2025;148558.00;0.00;29711.60;178269.60;100276.65;20055.33;0.00;120331.98;NEODLOZNO
GS-8032/2025;19.06.2025;56683.00;0.00;11336.60;68019.60;38261.03;7652.21;0.00;45913.23;NEODLOZNO
GS-8107/2025;19.06.2025;22016.00;0.00;4403.20;26419.20;14860.80;2972.16;0.00;17832.96;NEODLOZNO
GS-8056/2025;19.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8033/2025;19.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8116/2025;19.06.2025;17870.40;0.00;3574.08;21444.48;12062.52;2412.50;0.00;14475.02;NEODLOZNO
GS-8031/2025;19.06.2025;6743.60;0.00;1348.72;8092.32;4551.93;910.39;0.00;5462.32;NEODLOZNO
GS-8023/2025;19.06.2025;42643.00;0.00;8528.60;51171.60;28784.03;5756.81;0.00;34540.83;NEODLOZNO
GS-8022/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8084/2025;19.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8112/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8114/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8123/2025;19.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-8017/2025;19.06.2025;14220.00;0.00;2844.00;17064.00;9598.50;1919.70;0.00;11518.20;NEODLOZNO
GS-8012/2025;19.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-8047/2025;19.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8106/2025;19.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8049/2025;19.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-8064/2025;19.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8018/2025;19.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8109/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8037/2025;19.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8081/2025;19.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8085/2025;19.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8016/2025;19.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8055/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8024/2025;19.06.2025;17140.00;0.00;3428.00;20568.00;11569.50;2313.90;0.00;13883.40;NEODLOZNO
GS-8063/2025;19.06.2025;19440.00;0.00;3888.00;23328.00;13122.00;2624.40;0.00;15746.40;NEODLOZNO
GS-8111/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8038/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8048/2025;19.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8058/2025;19.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
HM-104/2025;19.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-135/2025;19.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-130/2025;19.06.2025;1388.00;0.00;277.60;1665.60;1388.00;277.60;0.00;1665.60;HAUSMAJSTOR
HM-120/2025;19.06.2025;18731.70;0.00;3746.34;22478.04;18731.70;3746.34;0.00;22478.04;HAUSMAJSTOR
HM-132/2025;19.06.2025;3775.00;0.00;755.00;4530.00;3775.00;755.00;0.00;4530.00;HAUSMAJSTOR
HM-109/2025;19.06.2025;2637.50;0.00;527.50;3165.00;2637.50;527.50;0.00;3165.00;HAUSMAJSTOR
HM-108/2025;19.06.2025;9709.67;0.00;1941.93;11651.60;9709.67;1941.93;0.00;11651.60;HAUSMAJSTOR
HM-105/2025;19.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-129/2025;19.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-116/2025;19.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-95/2025;19.06.2025;4165.00;0.00;833.00;4998.00;4165.00;833.00;0.00;4998.00;HAUSMAJSTOR
HM-119/2025;19.06.2025;5901.00;0.00;1180.20;7081.20;5901.00;1180.20;0.00;7081.20;HAUSMAJSTOR
HM-101/2025;19.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-110/2025;19.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-100/2025;19.06.2025;10553.00;0.00;2110.60;12663.60;10553.00;2110.60;0.00;12663.60;HAUSMAJSTOR
HM-134/2025;19.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
HM-133/2025;19.06.2025;7081.00;0.00;1416.20;8497.20;7081.00;1416.20;0.00;8497.20;HAUSMAJSTOR
HM-121/2025;19.06.2025;2082.00;0.00;416.40;2498.40;2082.00;416.40;0.00;2498.40;HAUSMAJSTOR
HM-131/2025;19.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-115/2025.;19.06.2025;3887.00;0.00;777.40;4664.40;3887.00;777.40;0.00;4664.40;HAUSMAJSTOR
HM-93/2025;19.06.2025;5554.00;0.00;1110.80;6664.80;5554.00;1110.80;0.00;6664.80;HAUSMAJSTOR
GS-8101/2025;18.06.2025;44849.00;0.00;8969.80;53818.80;30273.08;6054.62;0.00;36327.69;NEODLOZNO
GS-8040/2025;18.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8079/2025;18.06.2025;29334.00;0.00;5866.80;35200.80;19800.45;3960.09;0.00;23760.54;NEODLOZNO
GS-8088/2025;18.06.2025;50800.00;0.00;10160.00;60960.00;34290.00;6858.00;0.00;41148.00;NEODLOZNO
GS-8093/2025;18.06.2025;9600.00;0.00;1920.00;11520.00;6480.00;1296.00;0.00;7776.00;NEODLOZNO
GS-8044/2025;18.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-8080/2025;18.06.2025;32260.00;0.00;6452.00;38712.00;21775.50;4355.10;0.00;26130.60;NEODLOZNO
GS-8091/2025;18.06.2025;83010.20;0.00;16602.04;99612.24;56031.89;11206.38;0.00;67238.26;NEODLOZNO
GS-8004/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8028/2025;18.06.2025;49156.80;0.00;9831.36;58988.16;33180.84;6636.17;0.00;39817.01;NEODLOZNO
GS-8077/2025;18.06.2025;21446.00;0.00;4289.20;25735.20;14476.05;2895.21;0.00;17371.26;NEODLOZNO
GS-8041/2025;18.06.2025;15300.00;0.00;3060.00;18360.00;10327.50;2065.50;0.00;12393.00;NEODLOZNO
GS-8042/2025;18.06.2025;9300.00;0.00;1860.00;11160.00;6277.50;1255.50;0.00;7533.00;NEODLOZNO
GS-8001/2025;18.06.2025;144895.00;0.00;28979.00;173874.00;97804.13;19560.83;0.00;117364.95;NEODLOZNO
GS-8030/2025;18.06.2025;7392.00;0.00;1478.40;8870.40;4989.60;997.92;0.00;5987.52;NEODLOZNO
GS-8051/2025;18.06.2025;20467.50;0.00;4093.50;24561.00;13815.56;2763.11;0.00;16578.67;NEODLOZNO
GS-8098/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8097/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8039/2025;18.06.2025;4359.00;0.00;871.80;5230.80;2942.33;588.47;0.00;3530.79;NEODLOZNO
GS-8128/2025;18.06.2025;6900.00;0.00;1380.00;8280.00;4657.50;931.50;0.00;5589.00;NEODLOZNO
GS-8130/2025;18.06.2025;30162.55;0.00;6032.51;36195.06;20359.72;4071.94;0.00;24431.67;NEODLOZNO
GS-8071/2025;18.06.2025;38100.00;0.00;7620.00;45720.00;25717.50;5143.50;0.00;30861.00;NEODLOZNO
GS-8067/2025;18.06.2025;4870.00;0.00;974.00;5844.00;3287.25;657.45;0.00;3944.70;NEODLOZNO
GS-8072/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8026/2025;18.06.2025;9800.00;0.00;1960.00;11760.00;6615.00;1323.00;0.00;7938.00;NEODLOZNO
GS-8003/2025;18.06.2025;23900.00;0.00;4780.00;28680.00;16132.50;3226.50;0.00;19359.00;NEODLOZNO
GS-8094/2025;18.06.2025;15844.00;0.00;3168.80;19012.80;10694.70;2138.94;0.00;12833.64;NEODLOZNO
GS-8008/2025;18.06.2025;30100.00;0.00;6020.00;36120.00;20317.50;4063.50;0.00;24381.00;NEODLOZNO
GS-8087/2025;18.06.2025;43065.00;0.00;8613.00;51678.00;29068.88;5813.78;0.00;34882.65;NEODLOZNO
GS-8092/2025;18.06.2025;42597.30;0.00;8519.46;51116.76;28753.18;5750.64;0.00;34503.81;NEODLOZNO
GS-8100/2025;18.06.2025;41588.00;0.00;8317.60;49905.60;28071.90;5614.38;0.00;33686.28;NEODLOZNO
GS-8027/2025;18.06.2025;30100.00;0.00;6020.00;36120.00;20317.50;4063.50;0.00;24381.00;NEODLOZNO
GS-8124/2025;18.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8096/2025;18.06.2025;50665.00;0.00;10133.00;60798.00;34198.88;6839.78;0.00;41038.65;NEODLOZNO
GS-8127/2025;18.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8007/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8009/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8050/2025;18.06.2025;34720.00;0.00;6944.00;41664.00;23436.00;4687.20;0.00;28123.20;NEODLOZNO
GS-8133/2025;18.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8052/2025;18.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8125/2025;18.06.2025;15949.00;0.00;3189.80;19138.80;10765.58;2153.12;0.00;12918.69;NEODLOZNO
GS-8131/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8126/2025;18.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8132/2025;18.06.2025;9300.00;0.00;1860.00;11160.00;6277.50;1255.50;0.00;7533.00;NEODLOZNO
GS-8002/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8043/2025;18.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8134/2025;18.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8129/2025;18.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8078/2025;18.06.2025;18702.00;0.00;3740.40;22442.40;12623.85;2524.77;0.00;15148.62;NEODLOZNO
GS-8005/2025;18.06.2025;8968.00;0.00;1793.60;10761.60;6053.40;1210.68;0.00;7264.08;NEODLOZNO
GS-8103/2025;18.06.2025;43500.00;0.00;8700.00;52200.00;29362.50;5872.50;0.00;35235.00;NEODLOZNO
GS-8095/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8029/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8065/2025;18.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8102/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8025/2025;18.06.2025;8436.00;0.00;1687.20;10123.20;5694.30;1138.86;0.00;6833.16;NEODLOZNO
GS-8061/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8060/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8069/2025;18.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8066/2025;18.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8006/2025;18.06.2025;11300.00;0.00;2260.00;13560.00;7627.50;1525.50;0.00;9153.00;NEODLOZNO
GS-8099/2025;18.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-8070/2025;18.06.2025;5000.00;0.00;1000.00;6000.00;3375.00;675.00;0.00;4050.00;NEODLOZNO
GS-8068/2025;18.06.2025;6722.00;0.00;1344.40;8066.40;4537.35;907.47;0.00;5444.82;NEODLOZNO
GS-8076/2025;18.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-8074/2025;18.06.2025;16220.00;0.00;3244.00;19464.00;10948.50;2189.70;0.00;13138.20;NEODLOZNO
GS-8090/2025;18.06.2025;25500.00;0.00;5100.00;30600.00;17212.50;3442.50;0.00;20655.00;NEODLOZNO
GS-8075/2025;18.06.2025;8300.00;0.00;1660.00;9960.00;5602.50;1120.50;0.00;6723.00;NEODLOZNO
GS-8089/2025;18.06.2025;12440.00;0.00;2488.00;14928.00;8397.00;1679.40;0.00;10076.40;NEODLOZNO
GS-7901/2025;17.06.2025;44060.80;0.00;8812.16;52872.96;29741.04;5948.21;0.00;35689.25;NEODLOZNO
GS-7890/2025;17.06.2025;19574.00;0.00;3914.80;23488.80;13212.45;2642.49;0.00;15854.94;NEODLOZNO
GS-7896/2025;17.06.2025;35578.00;0.00;7115.60;42693.60;24015.15;4803.03;0.00;28818.18;NEODLOZNO
GS-7912/2025;17.06.2025;95040.00;0.00;19008.00;114048.00;64152.00;12830.40;0.00;76982.40;NEODLOZNO
GS-7894/2025;17.06.2025;52393.20;0.00;10478.64;62871.84;35365.41;7073.08;0.00;42438.49;NEODLOZNO
GS-7846/2025;17.06.2025;28378.00;0.00;5675.60;34053.60;19155.15;3831.03;0.00;22986.18;NEODLOZNO
GS-7887/2025;17.06.2025;5800.00;0.00;1160.00;6960.00;3915.00;783.00;0.00;4698.00;NEODLOZNO
GS-7982/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7952/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7990/2025;17.06.2025;7668.00;0.00;1533.60;9201.60;5175.90;1035.18;0.00;6211.08;NEODLOZNO
GS-7915/2025;17.06.2025;23300.00;0.00;4660.00;27960.00;15727.50;3145.50;0.00;18873.00;NEODLOZNO
GS-7895/2025;17.06.2025;11440.00;0.00;2288.00;13728.00;7722.00;1544.40;0.00;9266.40;NEODLOZNO
GS-7899/2025;17.06.2025;9800.00;0.00;1960.00;11760.00;6615.00;1323.00;0.00;7938.00;NEODLOZNO
GS-7834/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7913/2025;17.06.2025;90441.20;0.00;18088.24;108529.44;61047.81;12209.56;0.00;73257.37;NEODLOZNO
GS-7927/2025;17.06.2025;32403.00;0.00;6480.60;38883.60;21872.03;4374.41;0.00;26246.43;NEODLOZNO
GS-7832/2025;17.06.2025;33500.00;0.00;6700.00;40200.00;22612.50;4522.50;0.00;27135.00;NEODLOZNO
GS-7851/2025;17.06.2025;19037.40;0.00;3807.48;22844.88;12850.25;2570.05;0.00;15420.29;NEODLOZNO
GS-7835/2025;17.06.2025;9220.00;0.00;1844.00;11064.00;6223.50;1244.70;0.00;7468.20;NEODLOZNO
GS-7843/2025;17.06.2025;12576.00;0.00;2515.20;15091.20;8488.80;1697.76;0.00;10186.56;NEODLOZNO
GS-7991/2025;17.06.2025;17500.00;0.00;3500.00;21000.00;11812.50;2362.50;0.00;14175.00;NEODLOZNO
GS-7854/2025;17.06.2025;11520.00;0.00;2304.00;13824.00;7776.00;1555.20;0.00;9331.20;NEODLOZNO
GS-7898/2025;17.06.2025;4600.00;0.00;920.00;5520.00;3105.00;621.00;0.00;3726.00;NEODLOZNO
GS-7981/2025;17.06.2025;36100.00;0.00;7220.00;43320.00;24367.50;4873.50;0.00;29241.00;NEODLOZNO
